"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"CVD_Risk_Behaviour.nlogox"
"Experiment_4C_Growth_Homophily"
"07/28/2026 22:23:22:464 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","annual_inflow","monthly-outmigration-prob","influence_weight_friend","gamma_net","relapse_friend_threshold","p_relapse","gamma_behavior","N_h","t_lag_years","theta_tol","omega_age","influence_weight_household","F_max","[step]","count turtles","mean [risk-score] of turtles"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","86","289","3.986159169550173"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","98","281","4.07829181494662"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","67","263","4.064638783269962"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","53","291","4.020618556701031"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","99","280","4.067857142857143"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","68","263","4.068441064638783"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","87","289","3.986159169550173"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","54","290","4.0137931034482754"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","69","262","4.057251908396947"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","88","277","4.0577617328519855"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","64","255","3.8862745098039215"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","88","288","3.986111111111111"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","89","276","4.065217391304348"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","65","255","3.8823529411764706"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","100","279","4.060931899641577"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","90","276","4.057971014492754"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","66","253","3.8814229249011856"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","101","278","4.0647482014388485"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","70","261","4.053639846743295"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","89","287","3.986062717770035"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","55","289","4.02076124567474"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","102","277","4.061371841155235"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","71","259","4.054054054054054"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","90","287","3.986062717770035"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","56","289","4.017301038062284"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","72","259","4.054054054054054"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","57","286","4.024475524475524"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","91","276","4.061594202898551"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","67","252","3.884920634920635"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","92","276","4.057971014492754"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","68","250","3.888"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","93","274","4.062043795620438"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","103","277","4.0577617328519855"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","91","287","3.986062717770035"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","69","249","3.8835341365461846"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","104","276","4.057971014492754"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","92","286","3.986013986013986"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","105","276","4.057971014492754"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","93","285","3.982456140350877"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","58","286","4.020979020979021"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","73","270","3.8740740740740742"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","59","286","4.024475524475524"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","94","271","4.062730627306273"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","60","286","4.020979020979021"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","74","270","4.07037037037037"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","95","271","4.0664206642066425"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","106","275","4.058181818181819"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","70","249","3.887550200803213"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","75","269","4.070631970260223"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","96","269","4.063197026022305"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","94","285","3.9789473684210526"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","107","274","4.0583941605839415"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","71","246","3.8821138211382116"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","95","285","3.9789473684210526"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","72","245","3.8857142857142857"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","108","273","4.058608058608058"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","96","285","3.9789473684210526"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","76","268","4.07089552238806"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","77","267","4.059925093632959"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","78","267","4.063670411985019"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","61","294","3.9149659863945576"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","109","296","3.7432432432432434"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","73","269","3.520446096654275"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","97","283","3.8303886925795054"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","79","267","4.059925093632959"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","62","293","4.013651877133106"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","97","302","3.7417218543046356"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","110","295","4.1084745762711865"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","98","283","4.024734982332156"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","74","266","3.943609022556391"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","80","266","4.06390977443609"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","63","293","4.010238907849829"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","111","295","4.094915254237288"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","99","283","4.028268551236749"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","75","264","3.9204545454545454"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","98","302","3.9602649006622515"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","81","263","4.06083650190114"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","99","301","3.953488372093023"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","112","295","4.094915254237288"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","100","283","4.024734982332156"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","64","293","4.006825938566553"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","113","294","4.095238095238095"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","101","281","4.02846975088968"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","76","263","3.923954372623574"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","65","293","4.010238907849829"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","82","262","4.076335877862595"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","114","291","4.099656357388316"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","102","279","4.028673835125448"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","83","262","4.072519083969466"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","100","299","3.959866220735786"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","66","293","4.010238907849829"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","77","260","3.919230769230769"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","101","298","3.953020134228188"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","84","261","4.068965517241379"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","78","257","3.9299610894941632"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","102","297","3.9562289562289563"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","67","292","4.010273972602739"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","103","278","4.032374100719425"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","115","291","4.099656357388316"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","116","289","4.100346020761246"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","68","288","4.006944444444445"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","104","276","4.028985507246377"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","103","295","3.952542372881356"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","69","285","4.010526315789473"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","117","289","4.100346020761246"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","79","257","3.9182879377431905"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","105","274","4.036496350364963"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","85","279","3.795698924731183"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","104","292","3.9554794520547945"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","80","256","3.92578125"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","81","255","3.9176470588235293"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","105","292","3.952054794520548"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","86","276","4.079710144927536"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","87","276","4.083333333333333"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","106","274","4.032846715328467"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","118","285","4.098245614035088"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","107","271","4.03690036900369"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","70","282","4"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","82","254","3.925196850393701"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","119","284","4.102112676056338"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","108","271","4.033210332103321"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","83","253","3.91699604743083"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","71","280","4"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","88","274","4.072992700729927"
"3","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","120","283","4.098939929328622"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","106","291","3.9553264604811"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","84","251","3.9243027888446216"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","72","278","4"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","89","271","4.077490774907749"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","107","290","3.9551724137931035"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","90","271","4.077490774907749"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","108","289","3.9550173010380623"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","0","236","4.067796610169491"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","109","291","3.745704467353952"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","85","265","3.7132075471698114"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","110","291","4.013745704467354"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","86","263","3.935361216730038"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","111","289","4.010380622837371"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","87","260","3.9384615384615387"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","73","296","3.72972972972973"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","74","295","4.027118644067796"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","109","308","3.711038961038961"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","1","236","4.038135593220339"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","75","294","4.034013605442177"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","110","307","3.9446254071661238"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","2","235","4.008510638297873"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","91","271","4.081180811808118"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","3","234","4.0085470085470085"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","112","288","4.006944444444445"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","92","268","4.07089552238806"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","111","307","3.954397394136808"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","88","260","3.9346153846153844"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","113","285","3.9964912280701754"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","93","267","4.074906367041199"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","89","259","3.9305019305019306"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","114","285","4.003508771929824"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","90","259","3.9305019305019306"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","76","293","4.030716723549488"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","77","292","4.034246575342466"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","78","291","4.030927835051546"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","112","307","3.95114006514658"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","4","233","4.008583690987124"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","5","232","4.008620689655173"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","94","267","4.063670411985019"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","113","305","3.954098360655738"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","6","232","4.008620689655173"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","91","256","3.9296875"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","95","267","4.071161048689139"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","115","285","3.9964912280701754"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","114","304","3.950657894736842"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","92","256","3.9296875"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","96","267","4.063670411985019"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","116","285","4.003508771929824"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","93","255","3.929411764705882"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","117","285","3.9964912280701754"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","79","290","4.027586206896552"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","7","232","4.008620689655173"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","80","288","4.034722222222222"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","8","231","4.008658008658009"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","115","303","3.953795379537954"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","81","288","4.034722222222222"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","9","231","4.008658008658009"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","116","302","3.956953642384106"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","118","284","4.007042253521127"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","94","253","3.932806324110672"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","97","287","3.7874564459930316"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","117","299","3.9565217391304346"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","119","283","3.9964664310954063"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","95","253","3.9367588932806323"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","98","287","4.059233449477352"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","96","253","3.9367588932806323"
"6","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","120","280","4"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","10","230","4.008695652173913"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","82","285","4.028070175438597"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","99","286","4.06993006993007"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","11","230","4.008695652173913"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","83","285","4.028070175438597"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","12","227","4.008810572687224"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","84","284","4.028169014084507"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","100","286","4.06993006993007"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","118","298","3.9563758389261743"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","97","270","3.674074074074074"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","101","285","4.077192982456141"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","0","238","4.016806722689076"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","119","295","3.9593220338983053"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","98","270","3.9296296296296296"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","102","284","4.084507042253521"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","13","245","3.7142857142857144"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","99","269","3.9144981412639406"
"2","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","120","294","3.9625850340136055"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","14","244","3.9754098360655736"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","15","244","3.9795081967213113"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","103","284","4.084507042253521"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","85","302","3.76158940397351"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","104","283","4.088339222614841"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","1","238","4.0210084033613445"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","86","299","3.9933110367892977"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","100","268","3.9291044776119404"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","105","282","4.081560283687943"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","87","299","4.010033444816053"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","2","238","3.9705882352941178"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","101","267","3.932584269662921"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","16","242","3.979338842975207"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","3","238","3.9705882352941178"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","102","265","3.9358490566037734"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","17","241","3.970954356846473"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","0","243","3.9012345679012346"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","18","239","3.9707112970711296"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","106","280","4.075"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","88","296","4.006756756756757"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","4","238","3.9705882352941178"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","103","264","3.9393939393939394"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","107","280","4.082142857142857"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","5","237","3.970464135021097"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","89","294","4.003401360544218"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","108","279","4.086021505376344"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","104","263","3.9391634980988592"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","6","235","3.970212765957447"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","1","243","3.9300411522633745"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","105","263","3.9391634980988592"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","19","239","3.9665271966527196"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","90","294","4.003401360544218"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","2","242","3.9297520661157024"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","20","239","3.9665271966527196"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","21","239","3.9665271966527196"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","3","242","3.950413223140496"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","7","234","3.97008547008547"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","106","262","3.9389312977099236"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","8","234","3.97008547008547"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","107","262","3.9389312977099236"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","22","238","3.96218487394958"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","109","305","3.7114754098360656"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","9","234","3.97008547008547"
"5","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","91","294","4.003401360544218"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","23","238","3.96218487394958"
"4","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","108","261","3.942528735632184"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","4","241","3.954356846473029"
"1","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","110","302","4.152317880794702"
